GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
C1QBP	7.09053	8.81647	6.36857	5.87221	6.28	5.18165	4.97478	4.63742	6.7836	3.57825	4.25137	6.58667	6.74847	2.94973	4.11493	5.74796	6.62441	5.40092	3.78307	5.55781
WFDC2	10.0124	8.50722	9.81806	9.50796	8.43341	8.79905	10.8656	9.20329	10.2841	10.7331	9.17868	9.61449	10.0943	8.3543	9.45231	10.3782	9.88536	9.52396	9.47654	9.53743
DEPDC1	4.49366	7.33546	4.95697	5.30461	4.78446	5.93785	3.26815	4.8491	7.28272	2.86594	2.56515	3.67335	2.49868	2.82324	2.67523	2.35205	2.44283	2.44246	2.43487	2.56198
DCN	5.50083	4.10394	3.71565	8.59078	3.83941	5.32646	5.74147	5.62107	9.17193	5.83817	7.91294	7.22235	7.99137	7.01006	8.57609	7.84374	7.23156	8.78801	7.39462	9.08681
DLGAP5	5.77598	7.23456	6.38444	7.7583	7.15045	6.88904	5.20874	6.05693	7.5337	3.94742	2.33852	4.64631	2.82247	3.3839	2.46019	2.54898	3.11124	2.18097	2.33261	2.60178
PTP4A1	3.37147	3.81332	2.83295	1.99205	3.28463	2.86224	2.67839	2.56934	3.07937	3.06705	5.27815	3.76302	4.11031	3.11816	2.87344	4.03111	3.90176	3.04386	3.24255	4.12766
HEY2	8.7505	7.04193	7.01035	6.93422	3.15187	5.99955	7.38333	9.9293	8.6497	7.94439	6.29343	8.13792	7.23086	4.05558	7.90026	7.6107	7.48981	8.06816	8.04608	5.90334
SFRP4	3.57858	2.10168	2.00392	5.26025	2.78652	5.77751	4.20433	3.56011	5.66976	4.12196	7.93531	9.42077	9.32278	2.71188	7.94139	7.05742	6.53051	7.80046	6.65983	8.98032
NUF2	8.16067	7.12165	6.64646	7.33915	6.92899	7.12397	6.36324	6.54267	6.82597	5.19822	2.41485	3.75704	3.12637	3.09971	2.67394	2.51138	3.14886	2.76473	2.35569	3.52814
ANKRD36BP2	6.9346	3.68651	3.40347	3.22449	2.51128	5.01987	6.01933	3.61606	3.26111	6.16079	7.18853	7.72335	7.44035	2.78067	7.41272	8.78261	7.82576	8.50986	6.83281	4.42739
SDHB	5.23891	7.54511	5.53421	5.26025	4.66967	5.73576	4.63324	3.81333	6.94995	4.01107	5.00897	5.26505	5.8065	4.58902	4.40338	5.15032	6.27176	4.07164	3.58478	5.69838
SCNN1A	9.82283	9.71816	10.3207	10.7459	10.2697	8.58243	9.80822	11.3902	10.2848	9.91233	9.61158	9.87015	9.9832	5.29268	9.99235	9.87191	9.56803	9.64207	9.71141	9.72623
CDK1	4.5733	6.28588	5.61954	6.9379	6.27452	6.1147	4.35908	6.35119	7.07198	3.61736	2.521	4.38722	3.17429	3.81995	3.22342	3.7022	2.7548	3.0771	3.31411	4.05588
RAC1	2.80142	2.98406	3.65609	3.18694	2.43982	2.64591	3.61384	3.29701	3.68063	2.83323	3.35786	2.81669	3.03183	1.63735	2.98406	2.99078	3.18339	2.60001	3.02428	3.18339
EIF4E	3.98851	6.73982	3.41831	4.72696	4.13278	4.17228	3.5966	3.42979	5.28683	3.01177	3.46069	6.11522	5.01054	4.24355	2.67349	4.74732	6.42878	4.06751	4.28009	4.19859
LSM2	5.41212	6.78137	4.53802	3.65573	4.27656	3.31666	4.36927	3.75256	4.41532	3.9319	3.55662	4.40622	4.06999	3.47946	2.98846	4.03268	4.56017	3.1769	3.81714	3.82216
WDR49	1.69291	3.61375	1.86695	1.88787	1.68438	1.35769	1.63082	1.69062	2.62071	2.41386	7.57887	7.39016	6.71798	1.87341	6.77629	7.8485	8.263	7.38335	6.02985	3.84708
CDKN3	3.57131	4.01033	3.14713	3.94379	3.57123	3.16373	2.38798	2.49414	4.38569	2.27648	2.11491	2.01348	2.31722	4.42821	2.58409	1.90192	2.29421	2.17766	2.20604	2.1137
C1orf43	3.96682	6.62042	4.0204	4.08474	3.90164	4.74004	4.45715	3.7452	6.42247	3.73991	3.82565	5.12147	4.29016	3.91417	3.38748	3.82022	4.25785	4.45328	3.60969	3.79627
TMED2	2.23557	3.12565	2.85521	2.4354	2.13508	2.47845	2.46693	2.80519	3.64787	2.46979	2.26074	4.1557	2.92235	2.72088	2.73299	2.02832	4.63756	2.64352	2.43545	2.24224
CD44	3.72731	5.46733	4.5963	4.88292	6.68059	4.74059	4.44463	4.38892	4.70294	6.14074	6.01559	7.20959	6.69221	4.85203	5.71745	6.7277	6.39812	5.86499	5.804	6.22507
ERICH5	5.6884	4.30313	5.27715	8.08549	4.36393	3.53094	3.30815	4.86581	5.1951	2.63085	7.30441	8.34823	8.4749	3.98989	7.44601	8.37609	8.27588	7.90575	6.64972	4.92669
SHMT2	7.06288	6.95555	4.71726	7.60358	4.61715	5.11525	4.81202	5.55014	5.94165	4.56392	3.33761	4.55291	3.73645	4.1944	3.60493	3.50645	3.77224	3.64431	3.96325	4.84146
CYP2C8	2.29271	2.32426	4.36444	2.13508	3.49691	4.89977	3.83216	6.61208	1.4719	6.40063	6.39048	5.89756	5.92438	3.3463	7.14028	7.79263	6.36197	7.85693	6.77283	6.09413
TEKT2	5.63172	7.76445	4.69482	5.2885	3.99655	5.4964	6.90778	6.58609	6.57608	5.49527	8.34176	8.52772	8.5684	5.52769	9.03083	9.93778	8.979	10.2965	8.30941	6.57472
GDI2	4.74865	5.77583	4.72814	4.01929	4.24595	5.18134	5.00887	4.92616	5.48402	4.72647	4.32176	5.27729	5.0159	5.00016	4.57518	4.33684	4.54788	3.51831	4.13047	4.56029
ABCA8	2.75672	2.14024	1.70979	2.55485	2.05717	2.66798	3.2597	4.30758	6.55885	3.45062	8.25708	5.0431	5.98608	4.36516	8.71236	7.65715	8.19033	8.8101	8.52468	9.04466
ASPM	5.36196	7.06146	5.89314	6.36794	5.40039	6.65292	4.577	5.04577	6.9041	2.93009	2.82587	2.49671	2.57066	2.7331	2.25509	2.29336	2.23115	2.1192	2.57335	3.09169
MRPL13	4.40135	7.64162	5.15635	5.88566	5.92563	6.4576	4.31969	2.6204	6.80258	3.58274	3.05702	5.30105	5.63464	3.38983	3.25022	5.05862	5.86612	3.23445	3.06003	4.10343
POSTN	4.86885	1.83755	4.38932	10.5261	2.01399	5.50228	4.81795	3.15069	3.86227	4.44537	7.02732	8.69655	7.89075	3.10274	9.02099	8.1236	8.01283	8.80066	7.03166	7.63857
PLAU	3.40541	3.07311	2.48801	2.72072	3.25919	3.40021	2.65907	2.38692	2.44501	3.25919	2.41947	2.71168	2.71894	4.07725	2.7923	2.6827	2.672	2.73663	2.484	2.15738
PRC1	8.65206	9.17676	7.00982	7.98036	8.817	7.93239	6.55246	7.00373	8.25827	6.18951	3.05788	5.54584	4.69338	3.30241	4.57936	4.17976	4.41299	3.13459	3.3337	5.12075
HLA-DQA1	3.06157	2.12934	9.56185	2.65738	4.02049	4.53228	2.53001	5.35498	6.48526	5.48242	9.12564	2.45661	10.3682	3.12452	6.77629	10.2275	2.34301	6.73404	7.98579	9.631
HSPA4L	2.20502	3.71776	1.8723	2.47818	2.06362	2.14586	1.72132	2.08956	3.25451	2.31465	4.88611	5.47996	6.43208	6.1704	5.4998	5.9068	7.50167	6.39835	5.23936	3.84592
HDGFL3	4.19214	4.20749	2.86694	4.47743	3.53525	3.84827	2.6611	3.14885	3.47437	2.81247	3.19112	4.56763	4.32743	2.71188	2.71534	3.56284	4.76972	3.02188	2.90212	3.03409
PAX2	2.82362	3.52697	3.52453	6.55161	4.00905	3.53002	8.38669	5.14507	2.88588	9.78063	8.66744	6.80819	7.28278	5.49324	8.07452	7.84809	7.64204	8.35548	7.1057	8.17939
TFPI2	7.15848	8.18006	4.7386	7.18317	6.80059	4.54948	2.79786	2.53747	5.4025	3.45378	9.49014	6.939	6.334	8.19701	5.8847	6.86712	4.13555	5.89625	4.95794	7.62837
CDC20	9.88055	9.66223	8.26513	8.551	9.0101	7.42193	7.85139	6.74735	9.06293	4.0611	3.30781	6.32748	4.63717	4.65336	3.95985	3.94837	5.34838	3.74748	4.93492	4.72934
FOXD1	3.16377	3.12091	3.43298	3.10035	3.03275	3.44977	4.69594	2.71188	3.08366	3.08345	2.84671	3.16281	3.12747	3.0287	2.37716	2.98543	2.88494	3.60984	2.74468	2.50521
HSPA4	5.18826	6.05871	4.86859	4.83572	4.70637	3.89112	4.46951	3.94162	5.56616	4.15308	3.51608	5.01186	4.15096	3.90641	3.97669	4.2129	4.56297	4.53535	3.90013	4.03092
ALDH1A2	6.98711	4.04503	6.05555	4.82551	6.52898	6.81569	6.26357	5.07295	4.10881	6.74045	9.34553	9.51578	9.68443	7.1057	8.93399	9.04692	8.80987	9.10096	8.96671	9.76005
LOC101928635	6.98711	4.04503	6.05555	4.82551	6.52898	6.81569	6.26357	5.07295	4.10881	6.74045	9.34553	9.51578	9.68443	7.1057	8.93399	9.04692	8.80987	9.10096	8.96671	9.76005
AURKA	8.20694	9.00671	8.76503	9.63789	9.44617	8.32014	8.88533	8.39279	9.08898	7.2071	4.70255	5.47888	4.64034	3.138	4.50182	4.04135	3.24485	4.39677	4.52987	4.96799
ADORA2B	3.73575	3.59637	3.08366	2.78407	3.37178	4.14632	3.35152	3.32652	3.47437	3.11455	3.27903	3.05731	3.60192	4.66255	3.03163	3.85338	3.09486	3.6516	3.14956	3.10671
TSPOAP1	9.03676	7.44373	8.08136	7.97147	7.87214	7.49356	7.83405	8.75122	7.55636	8.86364	9.19204	7.77414	8.28219	6.23577	9.07285	8.8554	8.50025	9.40211	9.26493	8.67092
SCEL	2.40209	5.96572	3.12773	6.29266	2.39253	5.15426	3.44263	2.46591	2.67333	2.16676	1.86061	2.48908	2.0537	2.22173	2.25974	1.80329	2.23115	2.60048	2.00922	1.86238
SMOC2	5.94985	4.02021	3.99904	7.72683	3.0731	6.22404	6.4865	4.98052	6.42333	6.29105	8.00977	7.45928	8.62842	5.90621	7.46002	6.29299	6.0116	7.97364	7.07193	8.54026
FRY	5.23509	3.89317	5.94408	5.63916	4.72909	5.67169	7.28512	4.95521	5.93842	7.23595	7.49906	8.17477	8.1543	3.39079	8.44097	8.25077	8.3389	7.9254	7.71058	7.49608
ACSL5	4.29173	4.55985	6.50583	2.87756	4.63134	4.93809	5.10007	4.62859	5.11823	5.82174	7.28561	7.55945	8.44519	6.83802	7.4748	7.48239	7.80851	7.14802	7.43159	7.89147
DOK5	4.21665	7.94373	6.49417	9.74528	11.2725	8.83786	3.99773	7.75336	8.19057	9.44388	7.67624	6.96871	8.07032	4.60541	8.10561	6.96871	7.52199	6.82056	8.01534	9.2268
QPCT	3.48064	2.10923	2.66868	4.40314	2.16298	4.6302	1.94236	2.94707	5.11331	2.12519	2.29807	5.53616	6.54423	4.46961	3.10372	4.30342	4.20749	2.85501	2.92678	4.71509
BAX	3.47861	2.76359	2.69606	3.38911	3.0947	3.1084	2.77018	2.77018	2.82889	3.34048	3.45247	3.49434	3.0976	4.0182	3.23542	3.29085	2.74131	2.99682	2.72451	3.06534
HBS1L	4.21471	5.2798	2.41911	3.3126	1.8634	1.81565	2.57539	2.46241	4.27789	2.14559	1.70903	3.94472	3.45303	1.88747	3.06605	3.1173	3.99964	2.34429	2.29499	2.42962
HIKESHI	5.12263	6.06014	3.38358	3.54112	3.02567	3.42178	2.88373	2.6536	4.30146	2.63324	2.57705	2.52465	2.92729	3.00915	2.54194	2.11396	2.90145	3.03005	2.36949	2.96752
CENPA	6.20391	6.90186	7.27741	8.39744	6.87975	6.37784	4.74898	6.39256	8.31127	3.74043	2.99385	4.27081	3.34443	2.95563	3.55085	3.09778	5.06867	3.01129	3.52432	2.84872
SLC35F6	6.20391	6.90186	7.27741	8.39744	6.87975	6.37784	4.74898	6.39256	8.31127	3.74043	2.99385	4.27081	3.34443	2.95563	3.55085	3.09778	5.06867	3.01129	3.52432	2.84872
KIF20A	7.58667	7.60651	7.70043	6.96514	7.06808	6.54419	7.15975	8.04858	8.07021	5.05419	3.37957	4.55958	3.69954	3.3353	3.2731	3.69	2.89778	2.87717	3.27312	3.96845
CWH43	3.01196	3.47112	3.34528	3.39991	2.65223	3.74222	2.80723	3.14278	2.65702	3.47342	7.81316	7.96462	7.51778	4.46305	8.2604	8.84115	9.19943	8.24096	7.18453	4.85218
GSPT1	5.50641	6.15314	4.31633	5.20517	4.96481	4.30796	4.15253	3.77595	5.61515	3.48207	4.09196	4.9776	4.85776	2.74201	3.86635	4.66263	4.49021	3.18315	3.54761	5.37833
CHL1	5.62518	9.74833	5.89647	7.59048	5.44601	7.46585	6.00315	6.19	7.51918	6.09702	8.35237	7.40709	9.30795	4.92	4.48095	8.42033	8.98055	8.73255	10.2571	7.35545
VTA1	3.40187	4.58314	3.60076	4.41591	3.36826	3.71468	2.28456	3.11006	4.23014	3.68864	2.89998	3.68161	3.39638	2.34811	3.67488	3.34575	3.83202	3.19398	3.66822	2.94979
RTN1	3.64414	5.87085	5.11517	2.43352	3.59222	2.63875	3.44848	4.13622	6.22975	4.01141	6.4796	8.5951	8.55189	2.84154	8.54826	9.43302	8.91198	7.97398	6.60456	7.30892
PRMT1	6.00703	7.2908	5.69663	6.25262	5.98623	6.10663	6.07645	5.89477	5.77901	5.70779	4.65319	5.28104	5.4128	5.11173	5.12809	4.93779	4.88593	4.75777	4.90175	5.61738
C7orf57	1.94012	5.80379	2.10966	3.44979	1.57024	3.85344	2.1101	1.98867	5.31702	1.47849	6.31117	7.80036	7.42874	2.2843	7.92248	8.06148	8.9069	7.89838	6.30816	3.87448
SCARA3	5.85299	4.97741	7.79518	7.89049	8.19122	7.92132	8.49281	5.93922	8.54679	7.25166	8.07893	7.35552	7.43919	5.89183	7.15598	7.61682	7.95708	6.59987	8.13194	8.21068
VDAC1	4.27626	6.19621	4.96808	5.19067	5.38421	4.44949	5.14384	4.27092	4.88684	5.27293	5.09512	4.97995	4.69399	3.45644	5.22302	4.84915	5.0815	5.16537	4.80181	4.94315
TBL1XR1	4.15418	4.6709	3.594	3.24263	3.78895	4.22939	2.55915	2.93197	6.60916	2.66332	2.60576	4.08557	3.88599	2.76914	2.48444	3.71945	4.47381	2.55858	3.45345	2.87761
ZDHHC11	8.72653	7.32197	6.18214	7.31036	9.71068	7.04051	8.7587	6.63555	4.4429	7.7794	9.09774	8.45407	9.14861	8.64814	10.1088	9.85012	9.85094	9.88431	8.46249	7.86772
ZDHHC11B	8.72653	7.32197	6.18214	7.31036	9.71068	7.04051	8.7587	6.63555	4.4429	7.7794	9.09774	8.45407	9.14861	8.64814	10.1088	9.85012	9.85094	9.88431	8.46249	7.86772
FUS	3.49838	3.04718	3.79671	3.45524	3.80856	2.89731	3.75001	3.99063	3.29262	4.43984	3.63641	3.2052	3.01864	4.85946	4.47606	3.81137	2.96409	4.14362	4.0343	3.49262
TUBB6	9.57018	7.20066	7.445	8.1192	4.92962	6.58552	6.17929	6.72809	6.17409	5.98397	8.61803	5.96703	6.2932	8.52783	5.96505	5.24401	6.2178	5.97875	6.85257	8.8188
PCLAF	7.91036	10.2935	8.52167	9.74173	10.4971	7.77525	6.74864	8.31828	8.42049	8.24775	4.10898	7.53388	6.15426	3.28683	5.55838	5.62048	6.86775	5.23062	5.77607	6.16063
REEP1	5.9757	4.75769	4.06023	3.28479	4.09089	3.83433	6.52307	3.7066	4.13903	4.79584	7.86681	9.17287	8.17546	7.58452	10.0289	9.65635	8.2679	9.5952	7.53331	6.41754
PPP2CA	6.9087	7.98293	7.1277	7.01232	6.29554	6.2073	5.86996	5.93025	7.69579	6.10723	6.89959	7.04817	7.26426	5.22104	6.30379	7.02914	7.20839	6.56751	5.03693	7.31463
ELF3	10.4052	8.9838	9.0513	7.34784	6.78737	7.24351	7.62996	8.40366	7.77086	6.92148	9.72118	7.28082	9.117	7.21109	9.1215	9.08242	8.90084	9.89403	9.30236	8.6552
RHEX	12.3715	11.2089	11.1235	9.84294	12.0282	9.24781	12.5365	11.6009	9.02772	12.2464	11.2084	8.82547	9.74734	7.40087	10.7275	8.22304	8.72301	8.52169	6.74861	10.484
NUSAP1	7.57901	9.02019	8.28936	8.75373	8.79598	7.99526	7.4164	8.27893	8.80343	5.90004	2.52093	6.03373	4.04842	4.51667	4.74535	4.3408	3.90256	3.76868	3.81994	5.39316
SLC7A5	6.51787	7.10986	5.82142	6.29983	5.09714	4.9963	5.5398	6.20244	5.27857	4.93622	6.241	5.43427	5.36976	6.65204	4.64001	4.80419	4.38223	4.32985	5.26284	6.18248
ENPP2	6.06681	4.93492	3.91327	6.12902	2.49642	4.56196	4.74275	5.33616	4.30432	3.14179	8.40659	7.4517	8.39265	4.86947	8.01467	9.05875	8.9346	7.82222	6.75208	8.77904
SULT1C2	7.94376	4.07598	7.24162	8.0308	9.20671	6.43086	7.89875	8.32672	7.93734	8.70919	6.44015	5.51687	7.06448	2.71476	8.48572	6.81166	7.1434	7.6183	6.01299	7.10857
PPP2R2B	4.18402	7.27864	4.02442	5.35396	4.52522	5.90659	4.23009	5.2342	5.78894	6.72036	8.17561	8.8897	8.89677	3.44442	7.40552	9.15679	7.70983	7.93543	7.90053	8.67514
SCGB1D2	6.10483	7.47248	5.09179	2.54964	7.77957	2.72067	6.40609	7.89602	2.26554	8.4149	5.68553	7.6342	7.7415	3.15777	7.10444	4.81157	5.93995	5.80576	3.14969	3.55714
UCHL1	8.2456	4.74078	3.07373	6.82776	3.72289	6.88678	6.55969	7.58568	6.56679	3.84131	3.31192	3.76396	4.98151	3.22853	5.47623	4.19151	4.81268	4.73697	4.23425	4.19417
SS18	3.67121	4.46001	2.63946	2.54964	2.13508	2.39278	1.76274	2.48845	3.24819	2.11962	2.26074	4.00455	3.43411	2.08689	3.09027	2.36043	3.42966	2.29257	2.77403	2.59794
EFEMP1	5.43292	3.14288	3.23802	4.89713	2.76766	4.47234	3.98135	2.76515	6.62269	3.32348	8.0354	6.12825	7.22484	3.21644	8.57889	7.79736	7.06136	7.903	8.35491	8.45811
DNAH9	3.3629	4.83949	3.2134	3.0489	3.92203	2.50427	3.49739	3.02904	3.12612	3.44861	7.57415	8.05007	8.48407	4.8203	8.1266	9.40243	8.62307	9.34688	7.55352	4.90896
EFHC2	4.53654	5.1112	5.3432	5.92341	4.7168	6.16109	5.4465	5.26644	6.18308	3.9298	8.27246	8.66349	8.29713	5.36155	8.78894	9.50724	8.74745	9.34385	7.8806	6.61492
ALOX5	5.86741	4.37259	9.43032	8.67555	3.55432	8.69153	7.15283	6.06755	6.56019	7.9025	8.08512	5.79142	7.83737	6.27418	7.41745	7.78794	6.41977	5.3819	7.43023	9.07437
SLC25A46	5.49321	5.10526	3.71589	4.6543	2.70613	3.91474	4.31666	3.89327	4.26907	3.57002	4.08993	5.33535	5.10526	3.80516	4.70484	5.12847	5.90786	4.85878	3.76604	4.84385
IGH	11.383	9.23611	3.50825	7.67203	3.13089	5.56473	7.23091	2.86555	2.59867	8.65468	3.8289	9.36946	5.4128	2.42869	3.58237	7.0093	2.55078	2.77724	10.9703	9.73109
IGHA1	11.383	9.23611	3.50825	7.67203	3.13089	5.56473	7.23091	2.86555	2.59867	8.65468	3.8289	9.36946	5.4128	2.42869	3.58237	7.0093	2.55078	2.77724	10.9703	9.73109
IGHA2	11.383	9.23611	3.50825	7.67203	3.13089	5.56473	7.23091	2.86555	2.59867	8.65468	3.8289	9.36946	5.4128	2.42869	3.58237	7.0093	2.55078	2.77724	10.9703	9.73109
RAB14	4.95566	7.99388	5.55328	4.10472	5.64228	5.13165	4.17679	3.96921	6.53712	3.97407	4.29339	6.62045	5.06726	3.72458	5.0704	4.13757	5.95212	5.09696	4.17421	4.6602
SMC4	8.2869	7.85253	5.9955	6.4728	6.48494	6.19045	5.5025	6.69085	8.77773	4.55985	3.07405	5.77363	4.37506	4.36516	3.89343	4.72457	4.95999	4.03334	4.53938	4.28674
DNAJC12	4.35547	3.42218	3.30241	3.63783	4.03009	3.03433	3.69522	5.24992	4.77702	6.91226	8.83246	4.87181	5.6358	5.54825	6.13138	7.68499	9.94671	6.02631	8.56632	6.20595
SLC27A6	3.20286	6.92227	4.38651	2.99585	4.99319	3.03181	4.73943	5.61454	7.07104	4.54577	8.36336	9.74009	8.6869	4.37981	7.20575	6.86712	9.07979	8.52169	8.75571	7.77399
KLF3-AS1	4.98621	4.73614	7.56356	5.14751	5.70174	3.00931	6.58222	5.37787	4.58821	5.08407	6.98174	6.82252	6.67576	5.97214	8.89755	7.244	5.95622	7.78469	6.96935	5.25036
EMP1	4.25112	5.81138	3.83531	5.4945	3.33149	3.93311	4.06818	2.6824	3.95747	2.72461	5.03458	4.35226	3.92404	4.39206	2.93227	3.34275	3.41859	3.18298	3.7577	6.47228
GGH	6.83152	7.76394	5.18009	8.72444	6.72144	7.50737	7.03533	6.46334	8.62269	4.88696	3.25133	5.57376	4.89832	2.59929	3.03323	3.1751	4.43623	2.12881	3.21217	3.49547
BAG2	2.56986	3.47559	2.23718	2.77684	2.60656	2.37621	2.61077	2.08956	3.91648	2.33129	2.18265	3.08678	3.87601	3.00524	2.83703	2.77614	4.2175	2.4408	2.21501	2.69759
LRRFIP1	5.04909	6.94993	5.96589	4.38695	4.9907	4.93669	4.4921	2.49109	7.38693	4.56581	6.53969	7.52059	7.11852	4.76669	6.41789	6.94347	6.93013	6.46935	5.08698	6.54225
CCNA2	2.97987	4.57436	1.89259	2.77684	3.78922	2.78096	3.30241	2.86988	2.98226	1.98592	2.13551	1.97154	2.01152	2.62199	1.99416	1.92175	1.95486	2.10865	2.304	2.12069
GREB1	7.13213	5.53119	7.03944	5.13524	4.20955	4.47258	5.86124	8.58811	5.61543	6.10093	8.0566	8.44344	8.26524	3.19307	6.87964	4.33684	5.9694	5.34997	7.81846	6.67678
CDKN2A	6.50031	7.57032	7.69756	7.06732	6.56145	7.25121	6.87279	3.80883	7.05653	3.54251	3.92282	2.90778	3.25919	3.94945	3.04295	2.72393	3.29358	3.03815	4.31525	2.53965
WDR78	4.57942	6.24539	4.69514	5.07571	4.61273	5.76003	3.56886	3.97016	6.02222	4.52624	7.96819	8.1939	8.14697	3.63985	7.88271	8.89219	8.1193	8.61879	7.72331	5.48579
BCL2	5.83104	4.61479	5.82345	4.5277	2.82381	3.81936	6.04501	6.62217	6.57905	5.88055	7.03738	7.46021	6.51833	3.3208	6.67083	6.46808	7.0687	7.50603	7.24272	7.93812
PFN1	6.63649	7.81242	5.79301	4.79151	5.39767	4.02634	4.55828	4.57549	4.51275	4.56088	4.23829	4.27675	4.81544	3.4169	3.61878	4.15502	4.4342	3.46327	3.97144	5.23568
SCD	7.30559	9.76452	9.23913	9.72402	9.2502	7.32928	6.59187	5.03795	8.82928	5.85011	4.57349	7.08789	5.44539	3.26204	4.04392	5.74883	5.08155	4.98882	5.09415	4.95521
TMEM206	5.83588	4.08765	4.2025	3.82152	3.345	3.25516	3.70218	3.98326	5.0403	3.84549	3.14333	3.57298	4.14264	2.22173	3.61064	2.51042	4.09839	2.51522	3.29975	3.03146
ATF3	13.2008	9.72295	8.4364	5.29472	4.92834	6.9588	7.06342	7.13665	6.71158	8.36011	12.3087	10.8926	12.2419	8.99881	10.0064	10.7487	11.8986	12.0676	12.0468	11.6456
SULF1	8.27087	3.16704	9.95364	9.35582	2.80864	8.01493	7.01908	6.17603	9.83945	5.80007	6.85856	4.94135	7.07058	3.95144	4.41639	6.1444	5.04563	6.68237	8.45762	6.65916
GSTO1	6.1238	6.78946	6.91242	6.49578	5.59907	5.73579	6.12896	5.96644	5.72748	5.90004	6.10022	6.3902	7.06777	4.21653	5.87329	6.48489	6.08551	6.04527	5.55409	6.92498
CRISPLD1	6.099	6.53525	2.85479	2.63185	2.7176	1.93885	4.60399	6.06289	5.11594	4.93326	5.95482	8.69399	7.66397	4.42024	7.1584	8.25335	7.47518	7.61003	7.01996	6.75841
LAPTM4B	3.09076	6.17089	2.5218	3.69447	3.42698	3.3331	2.31556	3.2	4.9504	3.5126	3.30669	4.02007	3.24423	3.18409	2.72107	2.91576	3.2298	2.83384	2.66664	2.92801
DLEC1	5.30413	5.89994	3.92509	3.78942	4.44929	4.00403	4.09057	3.66194	3.08366	4.06999	8.40399	7.36689	7.86326	5.85679	8.46128	9.40813	8.29057	9.41602	7.66756	4.90959
COL5A2	6.91192	5.67422	3.11558	7.35389	5.88254	4.69859	4.96981	4.48788	4.84591	5.60049	2.85528	3.63584	4.71716	3.33434	4.7594	3.64308	3.23483	3.928	4.23425	3.48588
TPPP3	6.46784	8.03316	4.81963	5.04251	4.45621	4.89958	6.46458	4.86306	4.72525	4.88367	9.12411	8.91092	9.34337	6.33349	9.2934	9.79239	9.49078	9.69762	8.17427	7.34801
MMP7	7.24947	8.72769	8.56145	3.64212	6.50988	7.62569	7.14237	5.27539	9.28949	7.75458	9.12009	7.42445	8.584	8.80556	7.02683	9.85405	7.94687	6.55292	8.41266	7.95859
FBN2	2.90076	3.24245	3.70586	3.43988	2.88405	3.69262	5.32047	3.21283	3.62991	4.00272	3.81722	5.37678	5.71981	3.48738	4.48034	5.84704	6.49615	5.62347	3.69292	2.88582
SET	5.72317	5.8056	4.97382	5.63484	8.79276	5.12666	8.71888	7.37231	6.03693	7.34682	7.19647	5.7547	6.40991	5.43384	6.98376	5.90681	5.79981	6.69459	6.50117	7.28618
SETP4	5.72317	5.8056	4.97382	5.63484	8.79276	5.12666	8.71888	7.37231	6.03693	7.34682	7.19647	5.7547	6.40991	5.43384	6.98376	5.90681	5.79981	6.69459	6.50117	7.28618
SETSIP	5.72317	5.8056	4.97382	5.63484	8.79276	5.12666	8.71888	7.37231	6.03693	7.34682	7.19647	5.7547	6.40991	5.43384	6.98376	5.90681	5.79981	6.69459	6.50117	7.28618
ACOT7	5.53358	6.35206	4.65428	6.18104	5.57998	5.19582	4.88813	4.34584	4.0993	4.49835	3.82643	4.32234	4.17309	3.64016	3.87708	3.20438	3.28379	3.1652	3.00439	4.54603
CENPF	7.83854	7.99499	7.37136	8.17497	7.14747	7.59576	7.26292	7.30433	9.39604	5.91218	4.0413	5.59899	4.73051	4.00228	4.78984	4.49347	4.38723	4.44381	4.30056	5.40351
A2M	8.67343	8.85959	7.23921	8.63957	7.12779	8.60904	8.43724	7.46828	8.0507	7.49457	9.36988	8.37898	9.74835	6.87623	8.81173	9.91967	8.73268	9.73438	9.46004	10.2744
HOXD3	4.54786	10.1043	4.30076	7.67203	8.47307	8.1069	3.63905	4.18329	5.86947	3.18359	7.74411	6.22641	8.29878	4.79859	7.81075	7.78206	7.62836	7.73321	4.27433	6.91188
HOXD4	4.54786	10.1043	4.30076	7.67203	8.47307	8.1069	3.63905	4.18329	5.86947	3.18359	7.74411	6.22641	8.29878	4.79859	7.81075	7.78206	7.62836	7.73321	4.27433	6.91188
LOC401021	4.54786	10.1043	4.30076	7.67203	8.47307	8.1069	3.63905	4.18329	5.86947	3.18359	7.74411	6.22641	8.29878	4.79859	7.81075	7.78206	7.62836	7.73321	4.27433	6.91188
MED6	3.33079	3.61951	2.74666	2.92165	2.4915	2.33496	3.27986	3.4384	3.15807	2.46979	2.28345	2.78593	2.45769	2.8054	3.14685	2.95389	2.33548	2.37063	2.50093	2.27028
FGF9	9.42045	9.02	9.31543	10.1327	8.04478	7.60503	11.3892	8.68664	7.12998	10.0658	6.73621	6.43109	7.23567	9.01468	7.66889	4.59866	7.1898	6.5847	7.78554	6.69033
PPP3R1	2.35557	3.20779	2.38642	3.09953	2.71003	2.19252	2.23862	2.52372	3.37263	1.95917	2.04633	3.37263	3.149	4.79434	2.66976	2.89767	2.61408	2.08662	1.81563	1.97527
